X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.770000e-05,5.000000e-08
0,1.84e+01,0.00e+00,
1,1.88e+01,-8.00e-03,
2,1.88e+01,0.00e+00,
3,1.84e+01,-8.00e-03,
4,1.88e+01,0.00e+00,
5,1.84e+01,-8.00e-03,
6,1.90e+01,0.00e+00,
7,1.84e+01,-8.00e-03,
8,1.84e+01,4.00e-03,
9,1.88e+01,-8.00e-03,
10,1.88e+01,-8.00e-03,
11,1.84e+01,0.00e+00,
12,1.84e+01,-8.00e-03,
13,1.90e+01,4.00e-03,
14,1.84e+01,4.00e-03,
15,1.90e+01,-4.00e-03,
16,1.88e+01,-4.00e-03,
17,1.84e+01,4.00e-03,
18,1.88e+01,-4.00e-03,
19,1.84e+01,4.00e-03,
20,1.84e+01,0.00e+00,
21,1.90e+01,-8.00e-03,
22,1.90e+01,-4.00e-03,
23,1.84e+01,4.00e-03,
24,1.84e+01,-8.00e-03,
25,1.90e+01,4.00e-03,
26,1.88e+01,-4.00e-03,
27,1.84e+01,4.00e-03,
28,1.88e+01,-8.00e-03,
29,1.84e+01,4.00e-03,
30,1.88e+01,4.00e-03,
31,1.84e+01,-4.00e-03,
32,1.88e+01,4.00e-03,
33,1.84e+01,-8.00e-03,
34,1.84e+01,0.00e+00,
35,1.88e+01,-4.00e-03,
36,1.88e+01,-4.00e-03,
37,1.84e+01,4.00e-03,
38,1.88e+01,-4.00e-03,
39,1.84e+01,4.00e-03,
40,1.88e+01,-4.00e-03,
41,1.84e+01,4.00e-03,
42,1.88e+01,-4.00e-03,
43,1.84e+01,4.00e-03,
44,1.84e+01,4.00e-03,
45,1.88e+01,-4.00e-03,
46,1.84e+01,-4.00e-03,
47,1.90e+01,4.00e-03,
48,1.84e+01,-4.00e-03,
49,1.88e+01,4.00e-03,
50,1.84e+01,-4.00e-03,
51,1.90e+01,4.00e-03,
52,1.84e+01,-4.00e-03,
53,1.90e+01,4.00e-03,
54,1.84e+01,-4.00e-03,
55,1.88e+01,4.00e-03,
56,1.84e+01,-4.00e-03,
57,1.90e+01,4.00e-03,
58,1.86e+01,-4.00e-03,
59,1.84e+01,4.00e-03,
60,1.84e+01,-4.00e-03,
61,1.88e+01,4.00e-03,
62,1.90e+01,-4.00e-03,
63,1.84e+01,4.00e-03,
64,1.84e+01,4.00e-03,
65,1.88e+01,-4.00e-03,
66,1.84e+01,-4.00e-03,
67,1.88e+01,4.00e-03,
68,1.88e+01,4.00e-03,
69,1.84e+01,-4.00e-03,
70,1.88e+01,4.00e-03,
71,1.84e+01,-4.00e-03,
72,1.84e+01,-4.00e-03,
73,1.88e+01,4.00e-03,
74,1.86e+01,-4.00e-03,
75,1.84e+01,4.00e-03,
76,1.84e+01,-4.00e-03,
77,1.88e+01,4.00e-03,
78,1.88e+01,4.00e-03,
79,1.84e+01,-4.00e-03,
80,1.88e+01,-4.00e-03,
81,1.84e+01,4.00e-03,
82,1.84e+01,-4.00e-03,
83,1.90e+01,4.00e-03,
84,1.84e+01,-4.00e-03,
85,1.88e+01,4.00e-03,
86,1.84e+01,-4.00e-03,
87,1.90e+01,4.00e-03,
88,1.88e+01,4.00e-03,
89,1.84e+01,-4.00e-03,
90,1.88e+01,4.00e-03,
91,1.84e+01,-4.00e-03,
92,1.84e+01,4.00e-03,
93,1.88e+01,-4.00e-03,
94,1.84e+01,4.00e-03,
95,1.88e+01,-4.00e-03,
96,1.84e+01,-4.00e-03,
97,1.88e+01,4.00e-03,
98,1.84e+01,-4.00e-03,
99,1.88e+01,4.00e-03,
100,1.88e+01,4.00e-03,
101,1.84e+01,-4.00e-03,
102,1.84e+01,4.00e-03,
103,1.88e+01,-4.00e-03,
104,1.84e+01,4.00e-03,
105,1.88e+01,-4.00e-03,
106,1.88e+01,-4.00e-03,
107,1.84e+01,4.00e-03,
108,1.84e+01,4.00e-03,
109,1.88e+01,-4.00e-03,
110,1.88e+01,4.00e-03,
111,1.84e+01,-4.00e-03,
112,1.88e+01,-4.00e-03,
113,1.84e+01,4.00e-03,
114,1.88e+01,-4.00e-03,
115,1.84e+01,4.00e-03,
116,1.84e+01,4.00e-03,
117,1.88e+01,-4.00e-03,
118,1.86e+01,-4.00e-03,
119,1.84e+01,4.00e-03,
120,1.86e+01,-4.00e-03,
121,1.84e+01,4.00e-03,
122,1.84e+01,-4.00e-03,
123,1.88e+01,4.00e-03,
124,1.84e+01,4.00e-03,
125,1.88e+01,-4.00e-03,
126,1.84e+01,4.00e-03,
127,1.88e+01,-4.00e-03,
128,1.84e+01,4.00e-03,
129,1.88e+01,-4.00e-03,
130,1.86e+01,4.00e-03,
131,1.84e+01,-4.00e-03,
132,1.84e+01,4.00e-03,
133,1.88e+01,-4.00e-03,
134,1.84e+01,4.00e-03,
135,1.88e+01,-4.00e-03,
136,1.84e+01,-4.00e-03,
137,1.88e+01,4.00e-03,
